record_id,human_title,human_title_abstract,human_final,chatgpt_title,gemini_title,chatgpt_title_abstract,gemini_title_abstract,chatgpt_full_text_tf,gemini_full_text_tf,chatgpt_one_shot,gemini_one_shot,chatgpt_title_missing,gemini_title_missing,chatgpt_title_abstract_missing,gemini_title_abstract_missing,chatgpt_full_text_tf_missing,gemini_full_text_tf_missing,chatgpt_one_shot_missing,gemini_one_shot_missing
SR1-c5660a503da2e5de,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SR1-3c59a621d69ff272,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SR1-9953f2e0d8de7b8b,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SR1-1185ebed7da2ac9d,1,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0
SR1-a27f50aabbf35871,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
SR1-3960af11f246e4ba,1,0,0,1,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0
SR1-dda4e7f807bb405d,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SR1-6f323c8681e5b8cb,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
SR1-1fa1b041c09f70c7,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
SR1-a75d303f8887f8be,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SR1-c5aaa1d4b32f4c5a,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SR1-bda9dce5e7f3cae3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SR1-2289c634e3b7114a,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SR1-d12b1bdc733fd385,0,0,0,1,1,1,1,0,0,1,1,0,0,0,0,0,0,0,0
SR1-d59af6988138a686,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
SR1-8ee2706bbd539ce2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SR1-ae67e205fee84ed1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SR1-112c38704dfca303,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SR1-d6097e6beb2f8378,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SR1-d1b77736665b7f6e,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SR1-9fef61a145a10126,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SR1-cf4ba1f96b5cf603,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SR1-6dae7084a209ebf4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SR1-63b05d50ef72a732,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SR1-b9da0604c5a951e4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SR1-888949362f79cdf9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SR1-610ca0b6b9672335,1,0,0,1,1,1,0,0,0,1,1,0,0,0,0,0,0,0,0
SR1-0736313ace9bfc14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SR1-2542863ff006635d,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SR1-ba69a989e27a2855,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SR1-543252f7c794d81e,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SR1-ff510e7c7c7e4f0d,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SR1-8c1480c6a715a79e,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
SR1-9d897e7512c5d9bd,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SR1-9e016a34ef1e4ab4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SR1-829f6c90ce6e711a,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
SR1-dc05bc28bd1cd3f1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SR1-3357e2758156956d,1,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0
SR1-be11fb9563033936,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SR1-d1d3b81f6aab4f33,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
SR1-3c8febab4ef36cea,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SR1-acb93f62ee7916ab,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SR1-be8d4fe9e80327af,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SR1-cc66771134547d3e,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SR1-765bad704b9db3d9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SR1-ca2df0849e0aea9b,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SR1-0f53265d252a3bb4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SR1-8760435002018b14,1,0,0,1,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0
SR1-ab0ab902d5e4323e,1,0,0,1,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0
SR1-3dc0e3e409f36dbc,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
SR1-68b14466e6156f39,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SR1-2f4b043524c1dd60,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SR1-dda4f9b64fe70854,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SR1-eb120fec9861f380,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SR1-871a8c9bc746b962,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SR1-9c82799f4b7470c4,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
SR1-87806fb15feafea2,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
SR1-18e81f35fe9527d0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SR1-7421cdd4fbd81946,1,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0
SR1-8ec366161f64a68b,1,1,0,1,1,1,1,1,0,1,0,0,0,0,0,0,0,0,0
SR1-106c50b1105dbb0c,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SR1-ea47e72e39fae04b,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
SR1-78b327f8a4562362,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SR1-82d15273f2cd524d,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SR1-9f7549d8653f28e5,1,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0
SR1-df6269d55aad8c6b,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
SR1-017542ad46737d7d,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
SR1-d17f17db10c87f1c,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SR1-07a929dd1114b9d6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SR1-4e6c4db824b90457,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0
SR1-92f031eae6932613,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SR1-494a68acde527c14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SR1-aa40be6d7204a3ba,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SR1-84c4ce32cf9a9240,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
SR1-b1c059a4329ca3a8,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SR1-138b7e6693ce62b7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SR1-2d0582b4786a50bc,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SR1-85500b9c69130952,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SR1-747e0998a20ba92e,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0
SR1-c2c883963fa73bdd,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SR1-4cedf5bf5183fbbf,1,1,1,1,1,1,0,1,0,1,0,0,0,0,0,0,0,0,0
SR1-875cc0b117432014,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0
SR1-ce7ec822163afe17,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SR1-6c659dc4210bf60f,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SR1-4b09fbc9c1f6133b,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SR1-314fd3e8652158de,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SR1-4fef1f58ece29f57,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SR1-f179f0ec818f8157,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SR1-e7a2e0847a036d1d,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
SR1-ede58b6fd33e6e18,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
SR1-f96ddc46e1a12cf2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SR1-551079cc1e75ec31,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SR1-23d14a83b9b60ca5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SR1-9714182a378f9621,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
SR1-361ebcf88d7cf00d,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SR1-4578244429abb436,1,1,0,1,1,1,0,1,0,1,0,0,0,0,0,0,0,0,0
SR1-4b0053693cffab1c,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
SR1-cc7f362b5aae649d,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SR1-12af63d2dd3da419,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
SR1-1f55b9ca95c2df7d,1,1,0,1,1,1,0,1,1,1,0,0,0,0,0,0,0,0,0
SR1-ed0ed428469899cd,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SR1-ca1b3342b96017de,1,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0
SR1-f1d0237280e97d24,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
SR1-511ca6f90ab387c3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SR1-397ac533a1f9092b,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0
SR1-d7b6a97201362283,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
SR1-19dfdde0de68f7d3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SR1-9ac0e7817ff6caa8,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
SR1-f732a5868bdbebd5,1,1,0,1,1,1,1,0,0,1,1,0,0,0,0,0,0,0,0
SR1-034ad25926d1147b,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SR1-cdbdbee6c5336e54,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SR1-0a524b3329ba2619,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SR1-4465a731121953e3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SR1-fa5e2f26d6686750,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SR1-d6ebb35d8e65b0d5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SR1-6731373425bcbf33,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0
SR1-17491a6cf0adae66,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SR1-ace7a61c22849090,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SR1-dfc51f3e9e703ee6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SR1-dc76750f81de3e12,1,0,0,1,1,1,0,0,0,1,1,0,0,0,0,0,0,0,0
SR1-2243af73357b2bb4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SR1-622abf74846583ca,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
SR1-9b87d515a77f95b1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0
SR1-823dc194dfc556dc,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SR1-c68f0f7f43b9405b,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
SR1-77a3b6324283ae49,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SR1-549728d78636be76,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
SR1-eaf714f163a3e3a8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SR1-39b9062a2b3ba2e6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SR1-dcd378adec7d5f10,1,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0
SR1-05496363196a46b2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SR1-bfebc58717d18941,1,1,0,1,0,1,1,1,1,1,0,0,0,0,0,0,0,0,0
SR1-1a72a47231c03d77,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SR1-d29074d23c4e05fe,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
SR1-a96573eb79f960be,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SR1-9deff193cfae917e,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
SR1-d22c03828da1621e,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SR1-a0a9069be8d82023,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SR1-08973e99d26491ec,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
SR1-1d3dd0e900d7ba20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SR1-6a41a7b0177fc3c8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
SR1-9653ca42ac88a9c6,1,1,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,1,1
SR1-bf8fb6ed8a9add32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SR1-29b5911e81b82791,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
SR1-2e467ecb6d453f87,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SR1-dab1a98cfe34a6b0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
SR1-d087bc91ca323938,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
SR1-1d0ebcf1975cab30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SR1-6d6982d073b51dff,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SR1-bc14609e3eeb9996,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SR1-f216bf14301450d6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SR1-26de8faa5e53e006,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SR1-542ed12c278391ed,1,0,0,1,1,1,1,0,0,1,1,0,0,0,0,0,0,0,0
SR1-5eb7aa98b62c71b2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
SR1-190eee5cbed05dda,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
SR1-5b51bf55ba8e984c,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
SR1-466892a9fffbfffb,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SR1-392a7bf677b75d12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SR1-63b196924cbe4917,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SR1-0b2103c9eb71183d,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SR1-9170e366916b6550,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SR1-9cb6a7fb56ed2a6e,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
SR1-07c2fbf9f7e35edf,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SR1-214cc456f66b7859,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SR1-8b0f3be131122753,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SR1-81af62b2b23e7d9c,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
SR1-457cee48913c1ba4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SR1-d2910fad80f5cc98,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SR1-71ccd0d5039c1351,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SR1-b36c6fc36b365221,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
SR1-4e5100d5a49d02a8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
SR1-1cffce75e5055a37,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SR1-cc31d694bc331e0b,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
SR1-fcae217f96f73f9e,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
SR1-4165083c34f7040a,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
SR1-4ccab5c4c97ae6b2,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
SR1-228018b374aff922,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SR1-f7f7f03fb55e0e63,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SR1-eba5feb54a60d089,1,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0
SR1-22dd0a490b1aa9e9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SR1-2c84d1c8f6579ad4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SR1-ea3ab7dadb9255a7,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
SR1-3128e700286bd6f7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SR1-54880cd1ee31eb0e,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SR1-5d9490964213fe20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SR1-5784d085a8271ef3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SR1-58f5e9088af8e92d,1,0,0,1,1,1,1,0,0,1,1,0,0,0,0,0,0,0,0
SR1-1f4518747806dd17,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SR1-f3060c2fda6d66cf,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SR1-048c174d416a5e39,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SR1-f5fc9aea63e2e467,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
SR1-9be621248ef2601d,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SR1-e3c7439353ca0a29,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
SR1-ce4ec5297037b120,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SR1-83df71687c2ead1c,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SR1-7b63711defc37143,1,0,0,1,1,1,0,0,0,1,1,0,0,0,0,0,0,0,0
SR1-d6645f5f5906778b,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
SR1-c5d20f05a4424e1b,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SR1-9937056badf314b8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SR1-8f750fe87a4f49d5,1,0,0,1,1,1,1,0,0,1,1,0,0,0,0,0,0,0,0
SR1-a0554ad309fc59f4,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0
SR1-796f0a361aa9eb41,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SR1-96691ec3215f0be2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SR1-2d7df06c053f67ee,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SR1-c1a7c492dea168a1,1,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0
SR1-0a55430db7e41305,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SR1-845090a2c5aa137a,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SR1-47f5d56bb8f3f4aa,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SR1-edae730d3c70eca0,1,1,0,1,0,1,1,1,1,1,1,0,0,0,0,0,0,0,0
SR1-1ae1d6ca3d2ddf66,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SR1-d27f2312075b6861,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
SR1-6801720c59f0d4ff,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
SR1-5faacc0e0752221c,1,0,0,1,1,1,1,0,0,1,1,0,0,0,0,0,0,0,0
SR1-3b1da6cc4d1b666b,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SR1-6b29b4f508a30a43,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SR1-c804cd3b8232e878,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SR1-01b0b3745c021b35,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SR1-487fb0c0d23a41be,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
SR1-890eddc8ea0fc78f,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SR1-60df35b795c492f6,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SR1-0f1e1c6f9f9186c8,1,1,0,1,1,1,0,1,0,1,0,0,0,0,0,0,0,0,0
SR1-a08384d6cfdccd02,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SR1-a8e814c450ebe8cf,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SR1-1092108fd55325b3,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
SR1-f32761c63783377e,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SR1-77460e069db64889,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
SR1-774131af83f6c7df,1,0,0,1,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0
SR1-7ade2ae4f3c48783,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SR1-142a5ca4fdfb0c9e,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
SR1-22855973877829d4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SR1-1d9ecc9f28dc529c,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SR1-4917a9aa535b16ce,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
SR1-a30ff6376aa0e417,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SR1-80d3627c7af408b8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SR1-430612c7edb82c61,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SR1-0fa7ba6fff017f89,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
SR1-7e6e9d201d191e58,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
SR1-330b319ccf58d6a7,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
SR1-7a6fd9c3d6c5ceea,1,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0
SR1-707128e2abfd7889,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0
SR1-8b31455e6d113068,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SR1-04d40992463b244d,1,0,0,1,1,1,0,0,0,1,1,0,0,0,0,0,0,0,0
SR1-539a2f7bf6510ea1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SR1-d1d28950587d4e22,1,1,0,1,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0
SR1-b6c9ab5bf8789f14,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SR1-cf706c9913411d28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
SR1-176f124df4b97887,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
SR1-25d53c33cac29a21,1,0,0,1,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0
SR1-c181ee68feb95511,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
SR1-0302dd3c86904ffd,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SR1-d97796de4f0a597e,1,0,0,1,0,1,1,0,0,1,1,0,0,0,0,0,0,0,0
SR1-0168183d9f2d3533,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
SR1-673fbd0e133435b1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SR1-8b791f4167bd154d,1,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0
SR1-6ec546dd24138bb9,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
SR1-6710a4a12635f8c1,1,1,0,1,1,1,1,1,0,1,0,0,0,0,0,0,0,0,0
SR1-d1e663d07932bb74,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
